date,geoRegion,entries,pop,sumTotal,per100Persons,per100Persons_mean7d,per100PersonsTotal,mean7d,type,version,granularity
2022-01-09,AG,2511,694072,1138460,0.36,0.9,164.03,6268.86,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2022-01-10,AG,6346,694072,1144806,0.91,0.88,164.94,6093.57,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2022-01-11,AG,6974,694072,1151780,1,0.83,165.95,5797.14,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2022-01-12,AG,6110,694072,1157890,0.88,0.78,166.83,5445.29,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2022-01-13,AG,6486,694072,1164376,0.93,0.75,167.76,5221.43,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2022-01-14,AG,5921,694072,1170297,0.85,0.7,168.61,4895.71,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2022-01-15,AG,3769,694072,1174066,0.54,0.65,169.16,4517.29,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2022-01-16,AG,944,694072,1175010,0.14,0.6,169.29,4172.29,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2022-01-17,AG,4066,694072,1179076,0.59,0.55,169.88,3835.71,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2022-01-18,AG,4325,694072,1183401,0.62,0.52,170.5,3625.71,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2022-01-19,AG,3695,694072,1187096,0.53,0.51,171.03,3515.14,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2022-01-20,AG,4130,694072,1191226,0.6,0.5,171.63,3440,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2022-01-21,AG,4451,694072,1195677,0.64,0.47,172.27,3285.14,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2022-01-22,AG,2995,694072,1198672,0.43,0.45,172.7,3123.14,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2022-01-23,AG,418,694072,1199090,0.06,0.43,172.76,2974.71,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2022-01-24,AG,2982,694072,1202072,0.43,0.4,173.19,2775.57,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2022-01-25,AG,3191,694072,1205263,0.46,0.38,173.65,2642.43,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2022-01-26,AG,2656,694072,1207919,0.38,0.36,174.03,2498.57,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2022-01-27,AG,2736,694072,1210655,0.39,0.36,174.43,2498.43,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2022-01-28,AG,3519,694072,1214174,0.51,0.34,174.93,2341.14,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2022-01-29,AG,1988,694072,1216162,0.29,0.3,175.22,2113,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2022-01-30,AG,417,694072,1216579,0.06,0.27,175.28,1881.29,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2022-01-31,AG,1881,694072,1218460,0.27,0.25,175.55,1732.43,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2022-02-01,AG,1594,694072,1220054,0.23,0.21,175.78,1479.57,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2022-02-02,AG,1034,694072,1221088,0.15,0.2,175.93,1389.29,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2022-02-03,AG,1694,694072,1222782,0.24,0.2,176.18,1367.43,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2022-02-04,AG,1749,694072,1224531,0.25,0.18,176.43,1219.29,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2022-02-05,AG,1356,694072,1225887,0.2,0.16,176.62,1127.57,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2022-02-06,AG,264,694072,1226151,0.04,0.15,176.66,1064.57,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2022-02-07,AG,844,694072,1226995,0.12,0.14,176.78,975.14,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2022-02-08,AG,952,694072,1227947,0.14,0.13,176.92,902,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2022-02-09,AG,593,694072,1228540,0.09,0.12,177,848.86,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2022-02-10,AG,1068,694072,1229608,0.15,0.12,177.16,861,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2022-02-11,AG,1237,694072,1230845,0.18,0.12,177.34,812.71,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2022-02-12,AG,984,694072,1231829,0.14,0.11,177.48,763.71,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2022-02-13,AG,349,694072,1232178,0.05,0.1,177.53,733.14,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2022-02-14,AG,506,694072,1232684,0.07,0.1,177.6,679.29,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2022-02-15,AG,609,694072,1233293,0.09,0.09,177.69,624.71,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2022-02-16,AG,379,694072,1233672,0.05,0.08,177.74,571,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2022-02-17,AG,691,694072,1234363,0.1,0.08,177.84,535.86,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2022-02-18,AG,855,694072,1235218,0.12,0.07,177.97,513.57,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2022-02-19,AG,608,694072,1235826,0.09,0.07,178.05,474.14,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2022-02-20,AG,103,694072,1235929,0.01,0.07,178.07,465.57,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2022-02-21,AG,350,694072,1236279,0.05,0.06,178.12,405.14,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2022-02-22,AG,333,694072,1236612,0.05,0.06,178.17,388,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2022-02-23,AG,319,694072,1236931,0.05,0.05,178.21,351.43,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2022-02-24,AG,268,694072,1237199,0.04,0.05,178.25,351.86,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2022-02-25,AG,735,694072,1237934,0.11,0.05,178.36,336.43,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2022-02-26,AG,352,694072,1238286,0.05,0.05,178.41,308.71,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2022-02-27,AG,106,694072,1238392,0.02,0.04,178.42,281.14,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2022-02-28,AG,242,694072,1238634,0.03,0.04,178.46,263.71,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2022-03-01,AG,139,694072,1238773,0.02,0.03,178.48,218.14,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2022-03-02,AG,126,694072,1238899,0.02,0.03,178.5,200.29,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2022-03-03,AG,146,694072,1239045,0.02,0.03,178.52,185.14,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2022-03-04,AG,416,694072,1239461,0.06,0.02,178.58,161.71,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2022-03-05,AG,227,694072,1239688,0.03,0.02,178.61,160.29,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2022-03-06,AG,0,694072,1239688,0,0.02,178.61,172.43,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2022-03-07,AG,78,694072,1239766,0.01,0.02,178.62,169.14,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2022-03-08,AG,129,694072,1239895,0.02,0.02,178.64,157.14,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2022-03-09,AG,211,694072,1240106,0.03,0.02,178.67,154.71,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2022-03-10,AG,123,694072,1240229,0.02,0.02,178.69,154.71,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2022-03-11,AG,332,694072,1240561,0.05,0.02,178.74,156.43,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2022-03-12,AG,210,694072,1240771,0.03,0.02,178.77,151.14,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2022-03-13,AG,0,694072,1240771,0,0.02,178.77,158.86,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2022-03-14,AG,90,694072,1240861,0.01,0.02,178.78,152.86,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2022-03-15,AG,92,694072,1240953,0.01,0.02,178.79,153.57,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2022-03-16,AG,265,694072,1241218,0.04,0.02,178.83,142.86,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2022-03-17,AG,81,694072,1241299,0.01,0.02,178.84,142.86,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2022-03-18,AG,337,694072,1241636,0.05,0.02,178.89,146.14,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2022-03-19,AG,135,694072,1241771,0.02,0.02,178.91,150.14,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2022-03-20,AG,0,694072,1241771,0,0.02,178.91,164,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2022-03-21,AG,113,694072,1241884,0.02,0.03,178.93,171.71,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2022-03-22,AG,120,694072,1242004,0.02,0.03,178.94,175.14,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2022-03-23,AG,362,694072,1242366,0.05,0.03,179,179.43,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2022-03-24,AG,135,694072,1242501,0.02,0.03,179.02,179.43,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2022-03-25,AG,361,694072,1242862,0.05,0.03,179.07,179.86,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2022-03-26,AG,165,694072,1243027,0.02,0.02,179.09,175.14,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2022-03-27,AG,0,694072,1243027,0,0.02,179.09,165.57,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2022-03-28,AG,116,694072,1243143,0.02,0.02,179.11,161.86,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2022-03-29,AG,87,694072,1243230,0.01,0.02,179.12,147.29,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2022-03-30,AG,295,694072,1243525,0.04,0.02,179.16,144,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2022-03-31,AG,109,694072,1243634,0.02,0.02,179.18,144,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2022-04-01,AG,259,694072,1243893,0.04,0.02,179.22,138.14,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2022-04-02,AG,142,694072,1244035,0.02,0.02,179.24,131,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2022-04-03,AG,0,694072,1244035,0,0.02,179.24,121.14,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2022-04-04,AG,75,694072,1244110,0.01,0.02,179.25,115.71,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2022-04-05,AG,37,694072,1244147,0.01,0.02,179.25,114.29,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2022-04-06,AG,226,694072,1244373,0.03,0.02,179.29,110,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2022-04-07,AG,71,694072,1244444,0.01,0.02,179.3,110,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2022-04-08,AG,249,694072,1244693,0.04,0.02,179.33,110.86,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2022-04-09,AG,112,694072,1244805,0.02,0.02,179.35,114.29,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2022-04-10,AG,0,694072,1244805,0,0.02,179.35,115.57,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2022-04-11,AG,81,694072,1244886,0.01,0.02,179.36,114.57,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2022-04-12,AG,61,694072,1244947,0.01,0.01,179.37,82.14,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2022-04-13,AG,235,694072,1245182,0.03,0.01,179.4,78.86,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2022-04-14,AG,64,694072,1245246,0.01,0.01,179.41,78.86,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2022-04-15,AG,22,694072,1245268,0,0.01,179.41,70.86,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2022-04-16,AG,89,694072,1245357,0.01,0.01,179.43,68.86,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2022-04-17,AG,0,694072,1245357,0,0.01,179.43,71.29,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2022-04-18,AG,25,694072,1245382,0,0.01,179.43,70.14,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2022-04-19,AG,47,694072,1245429,0.01,0.02,179.44,108.14,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2022-04-20,AG,252,694072,1245681,0.04,0.02,179.47,111.14,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2022-04-21,AG,56,694072,1245737,0.01,0.02,179.48,111.14,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2022-04-22,AG,288,694072,1246025,0.04,0.02,179.52,118.43,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2022-04-23,AG,110,694072,1246135,0.02,0.02,179.54,118.29,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2022-04-24,AG,0,694072,1246135,0,0.02,179.54,117.57,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2022-04-25,AG,76,694072,1246211,0.01,0.02,179.55,118.14,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2022-04-26,AG,46,694072,1246257,0.01,0.02,179.56,110.43,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2022-04-27,AG,247,694072,1246504,0.04,0.02,179.59,109.86,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2022-04-28,AG,60,694072,1246564,0.01,0.02,179.6,109.86,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2022-04-29,AG,234,694072,1246798,0.03,0.02,179.64,106.57,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2022-04-30,AG,106,694072,1246904,0.02,NA,179.65,NA,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2022-05-01,AG,0,694072,1246904,0,NA,179.65,NA,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2022-05-02,AG,53,694072,1246957,0.01,NA,179.66,NA,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2020-12-21,AI,0,16293,0,0,NA,0,NA,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2020-12-22,AI,0,16293,0,0,NA,0,NA,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2020-12-23,AI,14,16293,14,0.09,NA,0.09,NA,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2020-12-24,AI,31,16293,45,0.19,0.04,0.28,6.43,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2020-12-25,AI,0,16293,45,0,0.04,0.28,6.43,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2020-12-26,AI,0,16293,45,0,0.04,0.28,6.43,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2020-12-27,AI,0,16293,45,0,0.03,0.28,4.43,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2020-12-28,AI,0,16293,45,0,0,0.28,0,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2020-12-29,AI,0,16293,45,0,0,0.28,0,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2020-12-30,AI,0,16293,45,0,0,0.28,0,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2020-12-31,AI,0,16293,45,0,0,0.28,0,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2021-01-01,AI,0,16293,45,0,0.02,0.28,2.86,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2021-01-02,AI,0,16293,45,0,0.18,0.28,29.57,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2021-01-03,AI,0,16293,45,0,0.24,0.28,39.57,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2021-01-04,AI,20,16293,65,0.12,0.27,0.4,44.71,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2021-01-05,AI,187,16293,252,1.15,0.31,1.55,50.29,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2021-01-06,AI,70,16293,322,0.43,0.31,1.98,50.29,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2021-01-07,AI,36,16293,358,0.22,0.31,2.2,50.29,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2021-01-08,AI,39,16293,397,0.24,0.33,2.44,53.29,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2021-01-09,AI,0,16293,397,0,0.24,2.44,39.29,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2021-01-10,AI,0,16293,397,0,0.21,2.44,34.14,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2021-01-11,AI,41,16293,438,0.25,0.18,2.69,29.86,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2021-01-12,AI,89,16293,527,0.55,0.17,3.23,27.71,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2021-01-13,AI,34,16293,561,0.21,0.17,3.44,27.71,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2021-01-14,AI,6,16293,567,0.04,0.17,3.48,27.71,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2021-01-15,AI,24,16293,591,0.15,0.18,3.63,29,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2021-01-16,AI,0,16293,591,0,0.22,3.63,35.14,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2021-01-17,AI,0,16293,591,0,0.25,3.63,40.57,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2021-01-18,AI,50,16293,641,0.31,0.28,3.93,45.71,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2021-01-19,AI,132,16293,773,0.81,0.31,4.74,51.14,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2021-01-20,AI,72,16293,845,0.44,0.31,5.19,51.14,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2021-01-21,AI,42,16293,887,0.26,0.31,5.44,51.14,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2021-01-22,AI,62,16293,949,0.38,0.29,5.82,47.71,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2021-01-23,AI,0,16293,949,0,0.29,5.82,47.57,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2021-01-24,AI,0,16293,949,0,0.23,5.82,37.29,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2021-01-25,AI,26,16293,975,0.16,0.2,5.98,32.14,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2021-01-26,AI,131,16293,1106,0.8,0.15,6.79,24.86,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2021-01-27,AI,0,16293,1106,0,0.15,6.79,24.86,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2021-01-28,AI,6,16293,1112,0.04,0.15,6.83,24.86,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2021-01-29,AI,11,16293,1123,0.07,0.15,6.89,24.43,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2021-01-30,AI,0,16293,1123,0,0.17,6.89,27.86,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2021-01-31,AI,0,16293,1123,0,0.22,6.89,35.57,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2021-02-01,AI,23,16293,1146,0.14,0.24,7.03,39.71,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2021-02-02,AI,155,16293,1301,0.95,0.28,7.99,46.29,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2021-02-03,AI,54,16293,1355,0.33,0.28,8.32,46.29,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2021-02-04,AI,35,16293,1390,0.21,0.28,8.53,46.29,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2021-02-05,AI,57,16293,1447,0.35,0.3,8.88,48.86,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2021-02-06,AI,0,16293,1447,0,0.26,8.88,42.86,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2021-02-07,AI,0,16293,1447,0,0.29,8.88,48.29,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2021-02-08,AI,41,16293,1488,0.25,0.26,9.13,43.29,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2021-02-09,AI,113,16293,1601,0.69,0.26,9.83,42.29,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2021-02-10,AI,92,16293,1693,0.56,0.26,10.39,42.29,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2021-02-11,AI,0,16293,1693,0,0.26,10.39,42.29,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2021-02-12,AI,50,16293,1743,0.31,0.28,10.7,45.57,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2021-02-13,AI,0,16293,1743,0,0.3,10.7,48.43,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2021-02-14,AI,0,16293,1743,0,0.28,10.7,45.71,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2021-02-15,AI,64,16293,1807,0.39,0.35,11.09,56.14,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2021-02-16,AI,133,16293,1940,0.82,0.35,11.91,57.71,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2021-02-17,AI,73,16293,2013,0.45,0.35,12.35,57.71,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2021-02-18,AI,73,16293,2086,0.45,0.35,12.8,57.71,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2021-02-19,AI,61,16293,2147,0.37,0.31,13.18,50.14,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2021-02-20,AI,0,16293,2147,0,0.25,13.18,40.29,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2021-02-21,AI,0,16293,2147,0,0.2,13.18,33,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2021-02-22,AI,11,16293,2158,0.07,0.14,13.24,22.57,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2021-02-23,AI,64,16293,2222,0.39,0.1,13.64,15.43,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2021-02-24,AI,22,16293,2244,0.14,0.1,13.77,15.43,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2021-02-25,AI,0,16293,2244,0,0.1,13.77,15.43,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2021-02-26,AI,11,16293,2255,0.07,0.09,13.84,13.86,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2021-02-27,AI,0,16293,2255,0,0.03,13.84,4.71,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2021-02-28,AI,0,16293,2255,0,0.06,13.84,9.29,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2021-03-01,AI,0,16293,2255,0,0.08,13.84,12.29,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2021-03-02,AI,0,16293,2255,0,0.07,13.84,10.71,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2021-03-03,AI,54,16293,2309,0.33,0.07,14.17,10.71,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2021-03-04,AI,21,16293,2330,0.13,0.07,14.3,10.71,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2021-03-05,AI,0,16293,2330,0,0.07,14.3,12.14,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2021-03-06,AI,0,16293,2330,0,0.11,14.3,18.57,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2021-03-07,AI,0,16293,2330,0,0.1,14.3,15.43,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2021-03-08,AI,10,16293,2340,0.06,0.08,14.36,12.43,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2021-03-09,AI,45,16293,2385,0.28,0.09,14.64,15.29,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2021-03-10,AI,32,16293,2417,0.2,0.09,14.83,15.29,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2021-03-11,AI,0,16293,2417,0,0.09,14.83,15.29,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
