nachweismethode,geoRegion,datum,entries,entries_pos,entries_neg,sumTotal,anteil_pos,anteil_pos_diff,anteil_pos_all,freq,prct,pop,inz_entries,inzsumTotal,type,type_variant,version,datum_unit,datum_dboardformated,entries_diff_abs,entries_diff_inz,entries_diff_pct,prct_diff,timeframe_all,timeframe_phase2,timeframe_phase2b,timeframe_phase3,timeframe_phase4,timeframe_phase5,timeframe_phase6,timeframe_28d,timeframe_14d
all,FR,202129,7311,107,7204,281134,1.5,0.5,11.8,1,100,325496,2246.11,86370.95,COVID19Test,,2022-05-03_06-06-15,isoweek,2021-29,-1104,-339.18,-13.1,0,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
all,GE,202129,14676,1067,13609,731641,7.3,3,9.4,1,100,506343,2898.43,144495.13,COVID19Test,,2022-05-03_06-06-15,isoweek,2021-29,-846,-167.08,-5.5,0,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
all,GL,202129,960,53,907,33518,5.5,2.8,9,1,100,40851,2350,82049.4,COVID19Test,,2022-05-03_06-06-15,isoweek,2021-29,106,259.48,12.4,0,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
all,GR,202129,2347,115,2232,299272,4.9,1.5000000000000004,4.9,1,100,200096,1172.94,149564.21,COVID19Test,,2022-05-03_06-06-15,isoweek,2021-29,49,24.49,2.1,0,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
all,JU,202129,549,22,527,59530,4,2.1,12.6,1,100,73709,744.82,80763.54,COVID19Test,,2022-05-03_06-06-15,isoweek,2021-29,-139,-188.58,-20.2,0,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
all,LU,202129,4761,323,4438,286799,6.8,2.3999999999999995,10.7,1,100,416347,1143.52,68884.61,COVID19Test,,2022-05-03_06-06-15,isoweek,2021-29,-262,-62.93,-5.2,0,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
all,NE,202129,1984,88,1896,178091,4.4,3.4000000000000004,10.1,1,100,175894,1127.95,101249.05,COVID19Test,,2022-05-03_06-06-15,isoweek,2021-29,-2748,-1562.31,-58.1,0,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
all,NW,202129,619,17,602,32003,2.7,0,8.7,1,100,43520,1422.33,73536.31,COVID19Test,,2022-05-03_06-06-15,isoweek,2021-29,-9,-20.68,-1.4,0,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
all,OW,202129,571,19,552,27688,3.3,0.7999999999999998,10.1,1,100,38108,1498.37,72656.66,COVID19Test,,2022-05-03_06-06-15,isoweek,2021-29,2,5.25,0.4,0,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
all,SG,202129,7143,263,6880,389272,3.7,0.9000000000000004,11.6,1,100,514504,1388.33,75659.66,COVID19Test,,2022-05-03_06-06-15,isoweek,2021-29,-599,-116.42,-7.7,0,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
all,SH,202129,1357,32,1325,66400,2.4,0.7999999999999998,7.9,1,100,83107,1632.83,79897,COVID19Test,,2022-05-03_06-06-15,isoweek,2021-29,-177,-212.98,-11.5,0,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
all,SO,202129,6955,113,6842,242150,1.6,0.5,7.8,1,100,277462,2506.65,87273.21,COVID19Test,,2022-05-03_06-06-15,isoweek,2021-29,-592,-213.36,-7.8,0,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
all,SZ,202129,2539,110,2429,130793,4.3,0.5,10.2,1,100,162157,1565.77,80658.25,COVID19Test,,2022-05-03_06-06-15,isoweek,2021-29,-116,-71.53,-4.4,0,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
all,TG,202129,3235,96,3139,213255,3,1.6,9.2,1,100,282909,1143.48,75379.36,COVID19Test,,2022-05-03_06-06-15,isoweek,2021-29,-423,-149.52,-11.6,0,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
all,TI,202129,3560,232,3328,362195,6.5,1.2999999999999998,9.2,1,100,350986,1014.29,103193.57,COVID19Test,,2022-05-03_06-06-15,isoweek,2021-29,-4,-1.14,-0.1,0,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
all,UR,202129,1130,6,1124,52464,0.5,0,6.5,1,100,36819,3069.07,142491.65,COVID19Test,,2022-05-03_06-06-15,isoweek,2021-29,194,526.9,20.7,0,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
all,VD,202129,13099,553,12546,1018278,4.2,2.9000000000000004,8.6,1,100,814762,1607.71,124978.58,COVID19Test,,2022-05-03_06-06-15,isoweek,2021-29,-15737,-1931.48,-54.6,0,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
all,VS,202129,5532,189,5343,334222,3.4,0.19999999999999973,11.6,1,100,348503,1587.36,95902.19,COVID19Test,,2022-05-03_06-06-15,isoweek,2021-29,226,64.85,4.3,0,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
all,ZG,202129,4444,105,4339,164122,2.4,0.3999999999999999,5.7,1,100,128794,3450.47,127429.85,COVID19Test,,2022-05-03_06-06-15,isoweek,2021-29,-405,-314.46,-8.4,0,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
all,ZH,202129,34903,1314,33589,1633947,3.8,0.8999999999999999,7.6,1,100,1553423,2246.84,105183.65,COVID19Test,,2022-05-03_06-06-15,isoweek,2021-29,-3653,-235.16,-9.5,0,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
all,AG,202130,8761,358,8403,573833,4.1,1.8999999999999995,8.8,1,100,694072,1262.26,82676.29,COVID19Test,,2022-05-03_06-06-15,isoweek,2021-30,-3834,-552.39,-30.4,0,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
all,AI,202130,161,11,150,17323,6.8,6.3,7.8,1,100,16293,988.15,106321.73,COVID19Test,,2022-05-03_06-06-15,isoweek,2021-30,-22,-135.03,-12,0,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
all,AR,202130,534,10,524,39595,1.9,0.2999999999999998,10.1,1,100,55309,965.48,71588.71,COVID19Test,,2022-05-03_06-06-15,isoweek,2021-30,-260,-470.09,-32.7,0,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
all,BE,202130,11829,463,11366,859524,3.9,1.2999999999999998,7.9,1,100,1043132,1133.99,82398.39,COVID19Test,,2022-05-03_06-06-15,isoweek,2021-30,-1458,-139.77,-11,0,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
all,BL,202130,7744,226,7518,299784,2.9,0.7999999999999998,6.3,1,100,290969,2661.45,103029.53,COVID19Test,,2022-05-03_06-06-15,isoweek,2021-30,-921,-316.53,-10.6,0,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
all,BS,202130,6929,277,6652,258358,4,1.5,5.3,1,100,196735,3522,131322.85,COVID19Test,,2022-05-03_06-06-15,isoweek,2021-30,728,370.04,11.7,0,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
all,FL,202130,1034,12,1022,57601,1.2,-0.10000000000000009,5.8,1,100,39055,2647.55,147486.88,COVID19Test,,2022-05-03_06-06-15,isoweek,2021-30,-407,-1042.12,-28.2,0,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
all,FR,202130,7345,158,7187,288479,2.2,0.7000000000000002,11.6,1,100,325496,2256.56,88627.51,COVID19Test,,2022-05-03_06-06-15,isoweek,2021-30,34,10.45,0.5,0,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
all,GE,202130,16745,980,15765,748386,5.9,-1.3999999999999995,9.3,1,100,506343,3307.05,147802.18,COVID19Test,,2022-05-03_06-06-15,isoweek,2021-30,2069,408.62,14.1,0,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
all,GL,202130,605,52,553,34123,8.6,3.0999999999999996,9,1,100,40851,1480.99,83530.39,COVID19Test,,2022-05-03_06-06-15,isoweek,2021-30,-355,-869.01,-37,0,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
all,GR,202130,2407,151,2256,301679,6.3,1.3999999999999995,4.9,1,100,200096,1202.92,150767.13,COVID19Test,,2022-05-03_06-06-15,isoweek,2021-30,60,29.98,2.6,0,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
all,JU,202130,405,53,352,59935,13.1,9.1,12.6,1,100,73709,549.46,81313,COVID19Test,,2022-05-03_06-06-15,isoweek,2021-30,-144,-195.36,-26.2,0,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
all,LU,202130,4498,249,4249,291297,5.5,-1.2999999999999998,10.6,1,100,416347,1080.35,69964.96,COVID19Test,,2022-05-03_06-06-15,isoweek,2021-30,-263,-63.17,-5.5,0,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
all,NE,202130,1535,117,1418,179626,7.6,3.1999999999999993,10.1,1,100,175894,872.68,102121.73,COVID19Test,,2022-05-03_06-06-15,isoweek,2021-30,-449,-255.27,-22.6,0,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
all,NW,202130,598,23,575,32601,3.8,1.0999999999999996,8.6,1,100,43520,1374.08,74910.39,COVID19Test,,2022-05-03_06-06-15,isoweek,2021-30,-21,-48.25,-3.4,0,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
all,OW,202130,772,32,740,28460,4.1,0.7999999999999998,9.9,1,100,38108,2025.82,74682.48,COVID19Test,,2022-05-03_06-06-15,isoweek,2021-30,201,527.45,35.2,0,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
all,SG,202130,5600,237,5363,394872,4.2,0.5,11.4,1,100,514504,1088.43,76748.09,COVID19Test,,2022-05-03_06-06-15,isoweek,2021-30,-1543,-299.9,-21.6,0,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
all,SH,202130,1202,55,1147,67602,4.6,2.1999999999999997,7.9,1,100,83107,1446.33,81343.33,COVID19Test,,2022-05-03_06-06-15,isoweek,2021-30,-155,-186.5,-11.4,0,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
all,SO,202130,5702,165,5537,247852,2.9,1.2999999999999998,7.7,1,100,277462,2055.06,89328.27,COVID19Test,,2022-05-03_06-06-15,isoweek,2021-30,-1253,-451.59,-18,0,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
all,SZ,202130,2086,111,1975,132879,5.3,1,10.1,1,100,162157,1286.41,81944.66,COVID19Test,,2022-05-03_06-06-15,isoweek,2021-30,-453,-279.36,-17.8,0,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
all,TG,202130,2833,127,2706,216088,4.5,1.5,9.1,1,100,282909,1001.38,76380.74,COVID19Test,,2022-05-03_06-06-15,isoweek,2021-30,-402,-142.1,-12.4,0,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
all,TI,202130,3850,259,3591,366045,6.7,0.20000000000000018,9.2,1,100,350986,1096.91,104290.48,COVID19Test,,2022-05-03_06-06-15,isoweek,2021-30,290,82.62,8.1,0,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
all,UR,202130,1127,10,1117,53591,0.9,0.4,6.3,1,100,36819,3060.92,145552.57,COVID19Test,,2022-05-03_06-06-15,isoweek,2021-30,-3,-8.15,-0.3,0,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
all,VD,202130,11864,705,11159,1030142,5.9,1.7000000000000002,8.6,1,100,814762,1456.13,126434.71,COVID19Test,,2022-05-03_06-06-15,isoweek,2021-30,-1235,-151.58,-9.4,0,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
all,VS,202130,5468,161,5307,339690,2.9,-0.5,11.5,1,100,348503,1569,97471.18,COVID19Test,,2022-05-03_06-06-15,isoweek,2021-30,-64,-18.36,-1.2,0,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
all,ZG,202130,3679,78,3601,167801,2.1,-0.2999999999999998,5.6,1,100,128794,2856.5,130286.35,COVID19Test,,2022-05-03_06-06-15,isoweek,2021-30,-765,-593.97,-17.2,0,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
all,ZH,202130,28923,1137,27786,1662870,3.9,0.10000000000000009,7.5,1,100,1553423,1861.89,107045.54,COVID19Test,,2022-05-03_06-06-15,isoweek,2021-30,-5980,-384.95,-17.1,0,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
all,AG,202131,8749,711,8038,582582,8.1,4,8.8,1,100,694072,1260.53,83936.82,COVID19Test,,2022-05-03_06-06-15,isoweek,2021-31,-12,-1.73,-0.1,0,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
all,AI,202131,132,0,132,17455,0,-6.8,7.7,1,100,16293,810.16,107131.9,COVID19Test,,2022-05-03_06-06-15,isoweek,2021-31,-29,-177.99,-18,0,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
all,AR,202131,386,26,360,39981,6.7,4.800000000000001,10,1,100,55309,697.9,72286.61,COVID19Test,,2022-05-03_06-06-15,isoweek,2021-31,-148,-267.58,-27.7,0,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
all,BE,202131,12423,904,11519,871947,7.3,3.4,7.9,1,100,1043132,1190.93,83589.33,COVID19Test,,2022-05-03_06-06-15,isoweek,2021-31,594,56.94,5,0,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
all,BL,202131,6677,358,6319,306461,5.4,2.5000000000000004,6.2,1,100,290969,2294.75,105324.28,COVID19Test,,2022-05-03_06-06-15,isoweek,2021-31,-1067,-366.7,-13.8,0,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
all,BS,202131,6011,316,5695,264369,5.3,1.2999999999999998,5.3,1,100,196735,3055.38,134378.22,COVID19Test,,2022-05-03_06-06-15,isoweek,2021-31,-918,-466.62,-13.2,0,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
all,FL,202131,870,19,851,58471,2.2,1.0000000000000002,5.7,1,100,39055,2227.63,149714.51,COVID19Test,,2022-05-03_06-06-15,isoweek,2021-31,-164,-419.92,-15.9,0,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
all,FR,202131,5257,288,4969,293736,5.5,3.3,11.5,1,100,325496,1615.07,90242.58,COVID19Test,,2022-05-03_06-06-15,isoweek,2021-31,-2088,-641.49,-28.4,0,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
all,GE,202131,12944,1084,11860,761330,8.4,2.5,9.3,1,100,506343,2556.37,150358.55,COVID19Test,,2022-05-03_06-06-15,isoweek,2021-31,-3801,-750.68,-22.7,0,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
all,GL,202131,515,47,468,34638,9.1,0.5,9,1,100,40851,1260.68,84791.07,COVID19Test,,2022-05-03_06-06-15,isoweek,2021-31,-90,-220.31,-14.9,0,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
all,GR,202131,2513,170,2343,304192,6.8,0.5,4.9,1,100,200096,1255.9,152023.03,COVID19Test,,2022-05-03_06-06-15,isoweek,2021-31,106,52.98,4.4,0,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
all,JU,202131,446,94,352,60381,21.1,8.000000000000002,12.6,1,100,73709,605.08,81918.08,COVID19Test,,2022-05-03_06-06-15,isoweek,2021-31,41,55.62,10.1,0,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
