geoRegion,datum,entries,timeframe_all,timeframe_phase2,timeframe_phase2b,timeframe_phase3,timeframe_phase4,timeframe_phase5,timeframe_phase6,timeframe_vacc_info,timeframe_28d,timeframe_14d,sumTotal,offset_vacc_info,sumTotal_vacc_info,freq,prct,pop,inz_entries,inzsumTotal,type,type_variant,version,datum_unit,datum_dboardformated,entries_diff_abs,entries_diff_inz,entries_diff_pct,prct_diff
CH,202211,974,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,49688,22609,27079,1,100,8670300,11.23,573.08,COVID19Hosp,,2022-05-03_06-06-15,isoweek,2022-11,40,0.46,4.3,0
CH,202212,811,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,50499,22609,27890,1,100,8670300,9.35,582.44,COVID19Hosp,,2022-05-03_06-06-15,isoweek,2022-12,-163,-1.88,-16.7,0
CH,202213,665,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,51164,22609,28555,1,100,8670300,7.67,590.11,COVID19Hosp,,2022-05-03_06-06-15,isoweek,2022-13,-146,-1.68,-18,0
CH,202214,446,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,51610,22609,29001,1,100,8670300,5.14,595.25,COVID19Hosp,,2022-05-03_06-06-15,isoweek,2022-14,-219,-2.53,-32.9,0
CH,202215,363,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,51973,22609,29364,1,100,8670300,4.19,599.44,COVID19Hosp,,2022-05-03_06-06-15,isoweek,2022-15,-83,-0.95,-18.6,0
CH,202216,266,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,52239,22609,29630,1,100,8670300,3.07,602.51,COVID19Hosp,,2022-05-03_06-06-15,isoweek,2022-16,-97,-1.12,-26.7,0
CH,202217,139,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,52378,22609,0,1,100,8670300,1.6,604.11,COVID19Hosp,,2022-05-03_06-06-15,isoweek,2022-17,-127,-1.47,-47.7,0
CHFL,202009,52,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,52,22753,0,1,100,8709355,0.6,0.6,COVID19Hosp,,2022-05-03_06-06-15,isoweek,2020-09,NA,NA,NA,NA
CHFL,202010,112,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,164,22753,0,1,100,8709355,1.29,1.88,COVID19Hosp,,2022-05-03_06-06-15,isoweek,2020-10,60,0.69,115.4,0
CHFL,202011,351,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,515,22753,0,1,100,8709355,4.03,5.91,COVID19Hosp,,2022-05-03_06-06-15,isoweek,2020-11,239,2.74,213.4,0
CHFL,202012,840,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1355,22753,0,1,100,8709355,9.64,15.56,COVID19Hosp,,2022-05-03_06-06-15,isoweek,2020-12,489,5.61,139.3,0
CHFL,202013,1177,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2532,22753,0,1,100,8709355,13.51,29.07,COVID19Hosp,,2022-05-03_06-06-15,isoweek,2020-13,337,3.87,40.1,0
CHFL,202014,676,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3208,22753,0,1,100,8709355,7.76,36.83,COVID19Hosp,,2022-05-03_06-06-15,isoweek,2020-14,-501,-5.75,-42.6,0
CHFL,202015,380,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3588,22753,0,1,100,8709355,4.36,41.2,COVID19Hosp,,2022-05-03_06-06-15,isoweek,2020-15,-296,-3.4,-43.8,0
CHFL,202016,225,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3813,22753,0,1,100,8709355,2.58,43.78,COVID19Hosp,,2022-05-03_06-06-15,isoweek,2020-16,-155,-1.78,-40.8,0
CHFL,202017,107,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3920,22753,0,1,100,8709355,1.23,45.01,COVID19Hosp,,2022-05-03_06-06-15,isoweek,2020-17,-118,-1.35,-52.4,0
CHFL,202018,66,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3986,22753,0,1,100,8709355,0.76,45.77,COVID19Hosp,,2022-05-03_06-06-15,isoweek,2020-18,-41,-0.47,-38.3,0
CHFL,202019,31,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4017,22753,0,1,100,8709355,0.36,46.12,COVID19Hosp,,2022-05-03_06-06-15,isoweek,2020-19,-35,-0.4,-53,0
CHFL,202020,25,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4042,22753,0,1,100,8709355,0.29,46.41,COVID19Hosp,,2022-05-03_06-06-15,isoweek,2020-20,-6,-0.07,-19.4,0
CHFL,202021,15,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4057,22753,0,1,100,8709355,0.17,46.58,COVID19Hosp,,2022-05-03_06-06-15,isoweek,2020-21,-10,-0.12,-40,0
CHFL,202022,19,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4076,22753,0,1,100,8709355,0.22,46.8,COVID19Hosp,,2022-05-03_06-06-15,isoweek,2020-22,4,0.05,26.7,0
CHFL,202023,5,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4081,22753,0,1,100,8709355,0.06,46.86,COVID19Hosp,,2022-05-03_06-06-15,isoweek,2020-23,-14,-0.16,-73.7,0
CHFL,202024,8,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4089,22753,0,1,100,8709355,0.09,46.95,COVID19Hosp,,2022-05-03_06-06-15,isoweek,2020-24,3,0.03,60,0
CHFL,202025,17,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4106,22753,0,1,100,8709355,0.2,47.14,COVID19Hosp,,2022-05-03_06-06-15,isoweek,2020-25,9,0.11,112.5,0
CHFL,202026,17,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4123,22753,0,1,100,8709355,0.2,47.34,COVID19Hosp,,2022-05-03_06-06-15,isoweek,2020-26,0,0,0,0
CHFL,202027,38,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4161,22753,0,1,100,8709355,0.44,47.78,COVID19Hosp,,2022-05-03_06-06-15,isoweek,2020-27,21,0.24,123.5,0
CHFL,202028,55,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4216,22753,0,1,100,8709355,0.63,48.41,COVID19Hosp,,2022-05-03_06-06-15,isoweek,2020-28,17,0.19,44.7,0
CHFL,202029,36,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4252,22753,0,1,100,8709355,0.41,48.82,COVID19Hosp,,2022-05-03_06-06-15,isoweek,2020-29,-19,-0.22,-34.5,0
CHFL,202030,59,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4311,22753,0,1,100,8709355,0.68,49.5,COVID19Hosp,,2022-05-03_06-06-15,isoweek,2020-30,23,0.27,63.9,0
CHFL,202031,62,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4373,22753,0,1,100,8709355,0.71,50.21,COVID19Hosp,,2022-05-03_06-06-15,isoweek,2020-31,3,0.03,5.1,0
CHFL,202032,50,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4423,22753,0,1,100,8709355,0.57,50.78,COVID19Hosp,,2022-05-03_06-06-15,isoweek,2020-32,-12,-0.14,-19.4,0
CHFL,202033,54,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4477,22753,0,1,100,8709355,0.62,51.4,COVID19Hosp,,2022-05-03_06-06-15,isoweek,2020-33,4,0.05,8,0
CHFL,202034,51,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4528,22753,0,1,100,8709355,0.59,51.99,COVID19Hosp,,2022-05-03_06-06-15,isoweek,2020-34,-3,-0.03,-5.6,0
CHFL,202035,44,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4572,22753,0,1,100,8709355,0.51,52.5,COVID19Hosp,,2022-05-03_06-06-15,isoweek,2020-35,-7,-0.08,-13.7,0
CHFL,202036,76,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4648,22753,0,1,100,8709355,0.87,53.37,COVID19Hosp,,2022-05-03_06-06-15,isoweek,2020-36,32,0.36,72.7,0
CHFL,202037,101,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4749,22753,0,1,100,8709355,1.16,54.53,COVID19Hosp,,2022-05-03_06-06-15,isoweek,2020-37,25,0.29,32.9,0
CHFL,202038,109,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4858,22753,0,1,100,8709355,1.25,55.78,COVID19Hosp,,2022-05-03_06-06-15,isoweek,2020-38,8,0.09,7.9,0
CHFL,202039,115,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4973,22753,0,1,100,8709355,1.32,57.1,COVID19Hosp,,2022-05-03_06-06-15,isoweek,2020-39,6,0.07,5.5,0
CHFL,202040,164,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,5137,22753,0,1,100,8709355,1.88,58.98,COVID19Hosp,,2022-05-03_06-06-15,isoweek,2020-40,49,0.56,42.6,0
CHFL,202041,291,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,5428,22753,0,1,100,8709355,3.34,62.32,COVID19Hosp,,2022-05-03_06-06-15,isoweek,2020-41,127,1.46,77.4,0
CHFL,202042,652,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,6080,22753,0,1,100,8709355,7.49,69.81,COVID19Hosp,,2022-05-03_06-06-15,isoweek,2020-42,361,4.15,124.1,0
CHFL,202043,1224,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,7304,22753,0,1,100,8709355,14.05,83.86,COVID19Hosp,,2022-05-03_06-06-15,isoweek,2020-43,572,6.56,87.7,0
CHFL,202044,1645,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,8949,22753,0,1,100,8709355,18.89,102.75,COVID19Hosp,,2022-05-03_06-06-15,isoweek,2020-44,421,4.84,34.4,0
CHFL,202045,1696,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,10645,22753,0,1,100,8709355,19.47,122.22,COVID19Hosp,,2022-05-03_06-06-15,isoweek,2020-45,51,0.58,3.1,0
CHFL,202046,1543,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,12188,22753,0,1,100,8709355,17.72,139.94,COVID19Hosp,,2022-05-03_06-06-15,isoweek,2020-46,-153,-1.75,-9,0
CHFL,202047,1332,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,13520,22753,0,1,100,8709355,15.29,155.24,COVID19Hosp,,2022-05-03_06-06-15,isoweek,2020-47,-211,-2.43,-13.7,0
CHFL,202048,1211,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,14731,22753,0,1,100,8709355,13.9,169.14,COVID19Hosp,,2022-05-03_06-06-15,isoweek,2020-48,-121,-1.39,-9.1,0
CHFL,202049,1176,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,15907,22753,0,1,100,8709355,13.5,182.64,COVID19Hosp,,2022-05-03_06-06-15,isoweek,2020-49,-35,-0.4,-2.9,0
CHFL,202050,1227,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,17134,22753,0,1,100,8709355,14.09,196.73,COVID19Hosp,,2022-05-03_06-06-15,isoweek,2020-50,51,0.59,4.3,0
CHFL,202051,1154,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,18288,22753,0,1,100,8709355,13.25,209.98,COVID19Hosp,,2022-05-03_06-06-15,isoweek,2020-51,-73,-0.84,-5.9,0
CHFL,202052,1111,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,19399,22753,0,1,100,8709355,12.76,222.74,COVID19Hosp,,2022-05-03_06-06-15,isoweek,2020-52,-43,-0.49,-3.7,0
CHFL,202053,1146,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,20545,22753,0,1,100,8709355,13.16,235.9,COVID19Hosp,,2022-05-03_06-06-15,isoweek,2020-53,35,0.4,3.2,0
CHFL,202101,967,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,21512,22753,0,1,100,8709355,11.1,247,COVID19Hosp,,2022-05-03_06-06-15,isoweek,2021-01,-179,-2.06,-15.6,0
CHFL,202102,693,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,22205,22753,0,1,100,8709355,7.96,254.96,COVID19Hosp,,2022-05-03_06-06-15,isoweek,2021-02,-274,-3.14,-28.3,0
CHFL,202103,548,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,22753,22753,0,1,100,8709355,6.29,261.25,COVID19Hosp,,2022-05-03_06-06-15,isoweek,2021-03,-145,-1.67,-20.9,0
CHFL,202104,467,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,23220,22753,467,1,100,8709355,5.36,266.61,COVID19Hosp,,2022-05-03_06-06-15,isoweek,2021-04,-81,-0.93,-14.8,0
CHFL,202105,426,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,23646,22753,893,1,100,8709355,4.89,271.5,COVID19Hosp,,2022-05-03_06-06-15,isoweek,2021-05,-41,-0.47,-8.8,0
CHFL,202106,330,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,23976,22753,1223,1,100,8709355,3.79,275.29,COVID19Hosp,,2022-05-03_06-06-15,isoweek,2021-06,-96,-1.1,-22.5,0
CHFL,202107,313,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,24289,22753,1536,1,100,8709355,3.59,278.88,COVID19Hosp,,2022-05-03_06-06-15,isoweek,2021-07,-17,-0.2,-5.2,0
CHFL,202108,293,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,24582,22753,1829,1,100,8709355,3.36,282.25,COVID19Hosp,,2022-05-03_06-06-15,isoweek,2021-08,-20,-0.23,-6.4,0
CHFL,202109,343,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,24925,22753,2172,1,100,8709355,3.94,286.19,COVID19Hosp,,2022-05-03_06-06-15,isoweek,2021-09,50,0.58,17.1,0
CHFL,202110,360,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,25285,22753,2532,1,100,8709355,4.13,290.32,COVID19Hosp,,2022-05-03_06-06-15,isoweek,2021-10,17,0.19,5,0
CHFL,202111,413,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,25698,22753,2945,1,100,8709355,4.74,295.06,COVID19Hosp,,2022-05-03_06-06-15,isoweek,2021-11,53,0.61,14.7,0
CHFL,202112,471,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,26169,22753,3416,1,100,8709355,5.41,300.47,COVID19Hosp,,2022-05-03_06-06-15,isoweek,2021-12,58,0.67,14,0
CHFL,202113,549,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,26718,22753,3965,1,100,8709355,6.3,306.77,COVID19Hosp,,2022-05-03_06-06-15,isoweek,2021-13,78,0.89,16.6,0
CHFL,202114,512,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,27230,22753,4477,1,100,8709355,5.88,312.65,COVID19Hosp,,2022-05-03_06-06-15,isoweek,2021-14,-37,-0.42,-6.7,0
CHFL,202115,497,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,27727,22753,4974,1,100,8709355,5.71,318.36,COVID19Hosp,,2022-05-03_06-06-15,isoweek,2021-15,-15,-0.17,-2.9,0
CHFL,202116,492,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,28219,22753,5466,1,100,8709355,5.65,324.01,COVID19Hosp,,2022-05-03_06-06-15,isoweek,2021-16,-5,-0.06,-1,0
CHFL,202117,466,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,28685,22753,5932,1,100,8709355,5.35,329.36,COVID19Hosp,,2022-05-03_06-06-15,isoweek,2021-17,-26,-0.3,-5.3,0
CHFL,202118,341,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,29026,22753,6273,1,100,8709355,3.92,333.27,COVID19Hosp,,2022-05-03_06-06-15,isoweek,2021-18,-125,-1.43,-26.8,0
CHFL,202119,239,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,29265,22753,6512,1,100,8709355,2.74,336.02,COVID19Hosp,,2022-05-03_06-06-15,isoweek,2021-19,-102,-1.18,-29.9,0
CHFL,202120,255,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,29520,22753,6767,1,100,8709355,2.93,338.95,COVID19Hosp,,2022-05-03_06-06-15,isoweek,2021-20,16,0.19,6.7,0
CHFL,202121,155,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,29675,22753,6922,1,100,8709355,1.78,340.73,COVID19Hosp,,2022-05-03_06-06-15,isoweek,2021-21,-100,-1.15,-39.2,0
CHFL,202122,121,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,29796,22753,7043,1,100,8709355,1.39,342.11,COVID19Hosp,,2022-05-03_06-06-15,isoweek,2021-22,-34,-0.39,-21.9,0
CHFL,202123,78,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,29874,22753,7121,1,100,8709355,0.9,343.01,COVID19Hosp,,2022-05-03_06-06-15,isoweek,2021-23,-43,-0.49,-35.5,0
CHFL,202124,51,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,29925,22753,7172,1,100,8709355,0.59,343.6,COVID19Hosp,,2022-05-03_06-06-15,isoweek,2021-24,-27,-0.31,-34.6,0
CHFL,202125,31,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,29956,22753,7203,1,100,8709355,0.36,343.95,COVID19Hosp,,2022-05-03_06-06-15,isoweek,2021-25,-20,-0.23,-39.2,0
CHFL,202126,19,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,29975,22753,7222,1,100,8709355,0.22,344.17,COVID19Hosp,,2022-05-03_06-06-15,isoweek,2021-26,-12,-0.14,-38.7,0
CHFL,202127,30,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,30005,22753,7252,1,100,8709355,0.34,344.51,COVID19Hosp,,2022-05-03_06-06-15,isoweek,2021-27,11,0.12,57.9,0
CHFL,202128,66,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,30071,22753,7318,1,100,8709355,0.76,345.27,COVID19Hosp,,2022-05-03_06-06-15,isoweek,2021-28,36,0.42,120,0
CHFL,202129,93,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,30164,22753,7411,1,100,8709355,1.07,346.34,COVID19Hosp,,2022-05-03_06-06-15,isoweek,2021-29,27,0.31,40.9,0
CHFL,202130,126,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,30290,22753,7537,1,100,8709355,1.45,347.79,COVID19Hosp,,2022-05-03_06-06-15,isoweek,2021-30,33,0.38,35.5,0
CHFL,202131,184,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,30474,22753,7721,1,100,8709355,2.11,349.9,COVID19Hosp,,2022-05-03_06-06-15,isoweek,2021-31,58,0.66,46,0
CHFL,202132,387,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,30861,22753,8108,1,100,8709355,4.44,354.34,COVID19Hosp,,2022-05-03_06-06-15,isoweek,2021-32,203,2.33,110.3,0
CHFL,202133,542,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,31403,22753,8650,1,100,8709355,6.22,360.57,COVID19Hosp,,2022-05-03_06-06-15,isoweek,2021-33,155,1.78,40.1,0
CHFL,202134,499,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,31902,22753,9149,1,100,8709355,5.73,366.3,COVID19Hosp,,2022-05-03_06-06-15,isoweek,2021-34,-43,-0.49,-7.9,0
CHFL,202135,425,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,32327,22753,9574,1,100,8709355,4.88,371.18,COVID19Hosp,,2022-05-03_06-06-15,isoweek,2021-35,-74,-0.85,-14.8,0
CHFL,202136,366,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,32693,22753,9940,1,100,8709355,4.2,375.38,COVID19Hosp,,2022-05-03_06-06-15,isoweek,2021-36,-59,-0.68,-13.9,0
CHFL,202137,322,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,33015,22753,10262,1,100,8709355,3.7,379.08,COVID19Hosp,,2022-05-03_06-06-15,isoweek,2021-37,-44,-0.5,-12,0
CHFL,202138,256,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,33271,22753,10518,1,100,8709355,2.94,382.01,COVID19Hosp,,2022-05-03_06-06-15,isoweek,2021-38,-66,-0.76,-20.5,0
CHFL,202139,189,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,33460,22753,10707,1,100,8709355,2.17,384.18,COVID19Hosp,,2022-05-03_06-06-15,isoweek,2021-39,-67,-0.77,-26.2,0
CHFL,202140,177,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,33637,22753,10884,1,100,8709355,2.03,386.22,COVID19Hosp,,2022-05-03_06-06-15,isoweek,2021-40,-12,-0.14,-6.3,0
CHFL,202141,173,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,33810,22753,11057,1,100,8709355,1.99,388.2,COVID19Hosp,,2022-05-03_06-06-15,isoweek,2021-41,-4,-0.04,-2.3,0
CHFL,202142,198,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,34008,22753,11255,1,100,8709355,2.27,390.48,COVID19Hosp,,2022-05-03_06-06-15,isoweek,2021-42,25,0.28,14.5,0
CHFL,202143,254,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,34262,22753,11509,1,100,8709355,2.92,393.39,COVID19Hosp,,2022-05-03_06-06-15,isoweek,2021-43,56,0.65,28.3,0
CHFL,202144,319,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,34581,22753,11828,1,100,8709355,3.66,397.06,COVID19Hosp,,2022-05-03_06-06-15,isoweek,2021-44,65,0.74,25.6,0
CHFL,202145,431,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,35012,22753,12259,1,100,8709355,4.95,402,COVID19Hosp,,2022-05-03_06-06-15,isoweek,2021-45,112,1.29,35.1,0
CHFL,202146,618,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,35630,22753,12877,1,100,8709355,7.1,409.1,COVID19Hosp,,2022-05-03_06-06-15,isoweek,2021-46,187,2.15,43.4,0
CHFL,202147,759,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,36389,22753,13636,1,100,8709355,8.71,417.82,COVID19Hosp,,2022-05-03_06-06-15,isoweek,2021-47,141,1.61,22.8,0
CHFL,202148,894,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,37283,22753,14530,1,100,8709355,10.26,428.08,COVID19Hosp,,2022-05-03_06-06-15,isoweek,2021-48,135,1.55,17.8,0
CHFL,202149,920,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,38203,22753,15450,1,100,8709355,10.56,438.64,COVID19Hosp,,2022-05-03_06-06-15,isoweek,2021-49,26,0.3,2.9,0
CHFL,202150,822,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,39025,22753,16272,1,100,8709355,9.44,448.08,COVID19Hosp,,2022-05-03_06-06-15,isoweek,2021-50,-98,-1.12,-10.7,0
CHFL,202151,861,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,39886,22753,17133,1,100,8709355,9.89,457.97,COVID19Hosp,,2022-05-03_06-06-15,isoweek,2021-51,39,0.45,4.7,0
CHFL,202152,818,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,40704,22753,17951,1,100,8709355,9.39,467.36,COVID19Hosp,,2022-05-03_06-06-15,isoweek,2021-52,-43,-0.5,-5,0
CHFL,202201,918,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,41622,22753,18869,1,100,8709355,10.54,477.9,COVID19Hosp,,2022-05-03_06-06-15,isoweek,2022-01,100,1.15,12.2,0
